,candidato,text
118,Bolsonaro,"RT @roxmo: José de Abreu critica Regina Duarte por apoio a Bolsonaro: 'Não respeito artista que apoia fascista' 
https://t.co/hysLTD2Cty //…"
119,Bolsonaro,"Nossa, bacana saber q existe mais um pouco de gente famosa q n tem medo de dizer q apóia o Bolsonaro. Corajosa. Vão… https://t.co/4J9r29OstL"
120,Bolsonaro,@sandracantii @OGloboPolitica Vc não é antifascista vc é a própria fascista.... Fácil fazer essa propaganda imunda… https://t.co/GwQkG3xoCe
121,Bolsonaro,QUE COISA MAIS LINDA! 😍
122,Bolsonaro,"RT @g1politica: Após não ir a encontro com Doria, Bolsonaro diz que não sabe quem combinou reunião com tucano https://t.co/8uqFhzJGMD"
123,Bolsonaro,"RT @professorigor: Como explicar para estrangeiro lacrador o fenômeno Bolsonaro:

1 - população carcerária 2 vezes maior que a população da…"
124,Bolsonaro,RT @carmeIoneto: Domingo estarei participando da carreata em prol de Jair Bolsonaro em Fortaleza. Conto com todos vocês! https://t.co/T18ir…
125,Bolsonaro,"RT @danilo_sanches: Feliz dias das crianças... mas só para algumas.

""Se o filho começa a ficar meio gayzinho,  leva um coro, ele muda o co…"
126,Bolsonaro,RT @fernandatanaka_: Vocês já viram os poucos artistas de direita ou anti petistas indo ridicularizar o José de Abreu publicamente? Mas bas…
127,Bolsonaro,"RT @VRetorno: Kkkkkkkkkkkkkkkkkkkkkk..
Bolsonaro nem assumiu e já está convertendo comunistas...
#VaiPraCuritiba https://t.co/c0i2gOlbGw"
128,Bolsonaro,RT @zehdeabreu: Bolsonaro ama Ulstra. Ulstra enfiava ratos vivos nas vaginas de mulheres torturadas e levava os filhos delas para vê-las ca…
129,Bolsonaro,"RT @Fabi_Moller_: Miami-Dade College escola pública dos EUA em apoio a Bolsonaro, o desejo de mudança se espalha por todos os cantos...

#B…"
130,Bolsonaro,"RT @cirogomes: Bolsonaro é a promessa certa de uma crise. 

#DemocraciaSim https://t.co/OOEdGn3yZx"
131,Bolsonaro,"RT @forastieri: Bolsonaro é autor de projeto de lei que PROÍBE O ATENDIMENTO À VÍTIMA DE ESTUPRO. Você entendeu? A pessoa foi estuprada, va…"
132,Bolsonaro,"RT @suchanerrd: Quando eu encontro aquele meu primo que é o único da família que não apoia o Bolsonaro:

 https://t.co/VDU0cJkWxr"
133,Bolsonaro,"RT @OFurico_Oficial: Black Blocks da esquerda fantasiados de apoiadores de Bolsonaro,antes no 1 turno os Petralhas atacaram varias pessoas…"
134,Bolsonaro,"RT @allantercalivre: 1. Embaixada da China é contra Bolsonaro.
2. Hezbolah é contra Bolsonaro.
3. Maduro é contra Bolsonaro.
4. Ditador ira…"
135,Bolsonaro,RT @Haddad_Fernando: Bolsonaro é mentiroso. Porque ele não me pergunta sobre kit gay no debate? É uma mentira deslavada de quem não tem pro…
136,Bolsonaro,"@ConTVReal Sempre curtindo e retuitando indiretas a Bolsonaro, mas não tem a coragem de assumir o desespero."
137,Bolsonaro,"RT @allantercalivre: Cronologicamente
1. Gleisi pede ajuda ao mundo árabe: todos riram.
2. Operador do Hezbollah é preso em Foz do Iguaçu:…"
138,Bolsonaro,RT @_wesleyalvs: bastou os bandidos apontarem uma arma na cabeça da Vó e das Tias pra baixar o espírito de Jair Bolsonaro na Jojo Toddynho…
139,Bolsonaro,RT @o_antagonista: O dedinho de Bolsonaro https://t.co/pLjj7ZgFXZ
140,Bolsonaro,"Bolsonaro é o messias que Edir Macedo descreveu no livro “Plano de Poder”, o “Mein Kampf” evangélico. Por Kiko Nogu… https://t.co/ggTuduVSdd"
141,Bolsonaro,"RT @J_LIVRES: Bolsonaro mente ao dizer que Haddad criou ‘kit gay’
Jair Bolsonaro (PSL) acusa adversário de ter sido responsável pela ideali…"
142,Bolsonaro,RT @zehdeabreu: Bolsonaro ama Ulstra. Ulstra enfiava ratos vivos nas vaginas de mulheres torturadas e levava os filhos delas para vê-las ca…
143,Bolsonaro,RT @Itspedrito: admiro a mulher guerreira que sou de ainda discutir com eleitor de bolsonaro
144,Bolsonaro,RT @TerraNoticiasBR: Bolsonaro afirma que 'somos escravos da Constituição' https://t.co/4SO2uDx9YW #TerraNotícias https://t.co/6JvEp9TynP
145,Bolsonaro,RT @FigaroAndre: Nem os Jesuítas catequizavam como o Bolsonaro. https://t.co/2rJobjQN64
146,Bolsonaro,"RT @Florisrs: Bom dia meus amig@s!

Temos um longo tempo ainda para desmontar a bomba Bolsonaro. É preciso desmontar as mentiras espalhadas…"
147,Bolsonaro,Policiais antifascistas se mobilizam contra Jair Bolsonaro no Brasil https://t.co/Hn0iQnM0WM
148,Bolsonaro,RT @e001: Boa leitura. https://t.co/GfR42vVsKC
149,Bolsonaro,"RT @Clauwild1: Lacrem mais, pois está pouco! https://t.co/DIECv0k4P0"
150,Bolsonaro,"RT @brasil247: Empresa fantasma recebeu R$ 240 mil da campanha de Bolsonaro para atuar nas redes sociais

https://t.co/iJdDkPbU66"
151,Bolsonaro,RT @CaldeiraoReal: Agressão mais falsa que minha buceta . https://t.co/XKIDBydFOj
152,Bolsonaro,RT @mixturandoweb: Apoiadora de Bolsonaro forja agressão usando maquiagem. https://t.co/N50LYyohhg https://t.co/bZYSMs60Mo
153,Bolsonaro,"RT @Ro_Moller: Segundo turno:

Presidente 
Jair Bolsonaro 1⃣7⃣ ✅

Governador 
João Doria 4⃣5⃣ ✅

Sem chances de votar no Marcio França, o p…"
154,Bolsonaro,"De acordo com o observatório, aumentou de 200mil tuítes para 792mil tuítes discutindo sobre  tema.  Perfis e canais… https://t.co/HBHqgqPH4q"
155,Bolsonaro,RT @Corinthianixta: O cara fica puto e xinga em latim mano https://t.co/GsDwIe7X81
156,Bolsonaro,RT @gregory_barros: Homem afirma que não foi agredido por eleitores de Bolsonaro e desmente a mídia https://t.co/u73JbNXtzc
157,Bolsonaro,"RT @bolsonaro_train: URGENTE  (+18) 
Jovem com camisa vermelha e adesivo do Haddad entra em manifestação do Bolsonaro. 
OLHA O QUE ACONTECE…"
158,Bolsonaro,"RT @GuilhermeBoulos: ""Pichação pró-Bolsonaro em cursinho pede morte aos negros e aos gays"". Em 1968, na assinatura do AI-5, Pedro Aleixo ju…"
159,Bolsonaro,"RT @EdimarSantanaM: 'Política não é piada', afirma juíza ao condenar Bolsonaro por frases racistas https://t.co/dEi4uLcOs9"
160,Bolsonaro,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
161,Bolsonaro,"RT @VRetorno: Vejam o que diz o vagabundo!
""Tem que roubar antes de Bolsonaro ganhar as eleições""
Pohaaa @jairbolsonaro é mito! https://t.c…"
162,Bolsonaro,RT @Haddad_Fernando: Bolsonaro é mentiroso. Porque ele não me pergunta sobre kit gay no debate? É uma mentira deslavada de quem não tem pro…
163,Bolsonaro,"RT @DIREITAULTRA: PESQUISA PESSOAL
QUEM LEVA NO 2° TURNO
BOLSONARO x HADDAD

DE #RT PARA ATINGIR O MAIOR NUMERO DE PESSOAS E PARA QUE SEUS…"
164,Bolsonaro,esse salnorabo caga pela boca mds
165,Bolsonaro,@Vini_Ilustrador @pecesiqueira Mas o projeto sobre cotas no congresso que vem do Bolsonaro isso seria oq ?
166,Bolsonaro,"RT @Haddad_Fernando: O deputado Jair Bolsonaro foge dos debates porque é mentiroso, como vocês podem ver nesse vídeo. Compartilhe e envie p…"
167,Bolsonaro,RT @gregory_barros: Homem afirma que não foi agredido por eleitores de Bolsonaro e desmente a mídia https://t.co/u73JbNXtzc
168,Bolsonaro,"RT @RejanePaiva: Quanto mais me deparo com este tipo de matéria, mais eu sei que estou do lado certo. #BrasilComBolsonaro17 
Feministas pro…"
169,Bolsonaro,"@zehdeabreu @LuizSorbara @reginaduarte Meu caro Zehdeabreu, me explica o que é ""fascismo"", e o que tem o Jair Bolso… https://t.co/2Hv9ccIU6e"
170,Bolsonaro,RT @Haddad_Fernando: Bolsonaro é mentiroso. Porque ele não me pergunta sobre kit gay no debate? É uma mentira deslavada de quem não tem pro…
171,Bolsonaro,"RT @RenovaMidia: A chef Helena Rizzo, do restaurante Maní, postou imagem no Instagram junto da sua equipe, estirando o dedo para Jair Bolso…"
172,Bolsonaro,"Quem não tá no segundo turno não opina em nada, tenta daqui 4 anos seu merda"
173,Bolsonaro,"RT @cirogomes: Bolsonaro é a promessa certa de uma crise. 

#DemocraciaSim https://t.co/OOEdGn3yZx"
174,Bolsonaro,"Gostei de um vídeo @YouTube https://t.co/mSu4yJcKgv entrevista à Record, Bolsonaro DENUNCIA ESQUERDISTAS por promover"
175,Bolsonaro,"RT @caranovanocongr: Este petista se identificava como partidário do Bolsonaro e distribuía capim para os nordestinos
Divulguem https://t.c…"
176,Bolsonaro,"O QUE SERIA UM GOVERNO Bolsonaro

Prof. João Marcio, UFRRJ
Rio de janeiro

O deputado Bolsonaro já se comprometeu c… https://t.co/pC122B0xv4"
