,candidato,text
46,Haddad,"RT @anacronices: haddad já:
parou de visitar lula
tirou o vermelho da identidade visual
desautorizou dirceu
desistiu da constituinte
e hoje…"
47,Haddad,essa historia de dividir para conquistar nao vai funcionar @Haddad_Fernando #PTnao #ForaPT
48,Haddad,Você já imaginou como seria um anúncio de vaga de emprego em um Brasil como quer #BolsonaroCagao? Entenda a propost… https://t.co/2fOz8OezJ9
49,Haddad,"RT @vivicarabina17: Engraçado... vcs já perceberam q a campanha do Coiso não fala sobre Haddad? Só fala baboseira, PT isso, aquilo... sempr…"
50,Haddad,"AH NAO, O SESC NAAAAAAAAAAAAAAAAAAO (Melhor coisa que existe em SP plmdds)"
51,Haddad,Bozonazi👎 Haddad(PT)👎 Nicolás Maduro 👎.Out Maduro !!.Fora Maduro !!.D.Matheus #Venezuela
52,Haddad,RT @JoelAlexandreM: Edir Macedo e Igreja Universal respondem Haddad https://t.co/RXvs5Q2W17
53,Haddad,RT @_arthbr: Meu Deus do céu o Haddad sentou na jiromba https://t.co/JSZoCEwjuk
54,Haddad,"RT @filgmartin: As lives do Haddad são acompanhadas por um número menor de pessoas do que as minhas. Neste instante, ele está fazendo uma l…"
55,Haddad,RT @thatianap: O cara só não recebe o Haddad https://t.co/eSbN3gFaD6
56,Haddad,RT @Ramiroccastro: Quer entender o pq Edir Macedo e a universal odeiam Haddad? Não tem nada a ver com fé! O templo de salomao não tinha hab…
57,Haddad,"RT @9407_ana: Bolsonaro apoia o armamento para o cidadão, desde que treinado.
Haddad é a favor do desarmamento mas ao mesmo tempo quer SOLT…"
58,Haddad,PROGRAMA DO HADDAD: BOLSONARO É TEMER AO QUADRADO.: https://t.co/xT2MOVYmsE via @YouTube
59,Haddad,RT @Ramiroccastro: Quer entender o pq Edir Macedo e a universal odeiam Haddad? Não tem nada a ver com fé! O templo de salomao não tinha hab…
60,Haddad,RT @lpbragancabr: Muitos se espantam com a mudança nas cores da campanha de Haddad já que o PT usa o vermelho desde 89 em suas campanhas. A…
61,Haddad,"RT @Portaldomito17: Pesquisa Rápida.
Se vc é Bolsonaro = RT
Se vc é Haddad = Like
#BrasilComBolsonaro17 https://t.co/tog6qxTWqF"
62,Haddad,RT @VemPraRua_br: Fernando Haddad e os pequenos delitos... https://t.co/O1JCLe4iiN
63,Haddad,RT @reiprncesa: chupa o bico do meu peito e vota no haddad™️
64,Haddad,RT @augustosnunes: #SanatórioGeral Lindbergh garante que o candidato que venceu Haddad por uma diferença de 18 milhões de votos é muito par…
65,Haddad,RT @blackprinks: FAKE NEWS: Desmentindo todos os ditos falsos que disseram sobre o plano de governo do haddad: a thread (RT para espalhar)…
66,Haddad,"RT @_philipcrf: Haddad e Bolsonaro tuitando um sobre o outro parece aquele casal que terminou ontem, e hoje os dois ficam competindo no twi…"
67,Haddad,"RT @r_nog: Estou voltando à fé católica, fazendo a catequese de crisma. Como ainda não me confessei, nas missas eu nem considero comungar u…"
68,Haddad,RT @CCambara2: Denunciem o vigarista abaixo: https://t.co/vMnKO2NwqH
69,Haddad,RT @luizguiprado: Como é que eu vou acreditar que o Bolsonaro vai encarar bandido se ele não tá encarando nem o Haddad?
