,candidato,text
186,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
187,Boulos,"RT @marcosmitri: no futuro, quando o país estiver devastado,
lembre-se de que Haddad e Boulos lutaram sozinhos até as últimas consequências…"
188,Boulos,Eles provocam a violência depois não vão aguentar o tranco.
189,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
190,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
191,Boulos,"Não sigo Haddad ou Boulos, mas eles aparecem na minha TL sem curtidas o RT dos que sigo... 🤔"
192,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
193,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
194,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
195,Boulos,"@elpais_brasil @chico_pinheiro POR UE O BOULOS INCITA ""SUA TURMA"" A INVADIR A CASA DO BOLSONARO E VOCES NADA DIZEM?… https://t.co/3rPIlb6vHe"
196,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
197,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
198,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
199,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
200,Boulos,E ainda tem gente que apoia uma merda desta 🖕🏿
201,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
202,Boulos,Olha de que lado está a violência !! Cretino !! Deveria estar preso !!
203,Boulos,"Canalhada vagabunda! Tem muito papo e pouca ação. Está desafiado a invadir a casa dele, Boulos de 💩."
204,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
205,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
206,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
207,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
208,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
209,Boulos,"@roxmo @Haddad_Fernando Pede para o Boulos, ir na linha de frente... E de peito aberto!"
210,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
211,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
212,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
213,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
214,Boulos,Isso pode né? Cadê a Grobo?? Cadê ????
215,Boulos,"RT @sanches_campos: Vejam o absurdo
Isso é caso de Policia!
BOULOS mandando invadir e ocupar a casa de Bolsonaro!
E dizem que o Bolsonaro q…"
216,Boulos,@jairbolsonaro O mito @jairbolsonaro tem mais seguidores no Instagram do que Boulos Invasor teve de votos pra presidente.  😂😂😂😂😂
217,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
218,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
219,Boulos,@elzamariana @maikonkremer E era hora de estar com esse discurso? Ñ estou entendo as intenções do PT e de certos el… https://t.co/vimD4clXZg
220,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
221,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
222,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
223,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
224,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
225,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
226,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
227,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
228,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
229,Boulos,Este canalha precisa ser preso!
230,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
231,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
232,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
233,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
234,Boulos,@roxmo @Haddad_Fernando Boulos é um bosta. Se gritar perto dele ele chora.
235,Boulos,"Portal R7 a Bolsonaro deviam prestar atenção: Boulos incitando violência. As autoridades e a mídia não estão vendo? 
https://t.co/SyleU0XZbZ"
236,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
237,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
238,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
239,Boulos,"RT @diefmendes: nao importa se vc apoia bolsonaro, haddad, ciro ou qualquer outro. todos nos temos q concordar q isso que o boulos disse é…"
240,Boulos,ALII @exercitooficial olha oq o Boulos está incitando
241,Boulos,Incitação a violência é crime né ? @policiafederal
242,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
243,Boulos,"RT @JoaoDamasceno: Boulos incita a ""ocupação"" da casa do Bolsonaro.
E quem fomenta o ódio é o ameaçado.🤔 https://t.co/AXeOphzMcG"
244,Boulos,"Pesquisa Rapida:

Ciro = Amei
Haddad = Haha
Bolsonaro = Uau
Marina = Curtir
Boulos = Grr
Amoedo = Triste"
245,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
246,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
247,Boulos,RT @Haddad_Fernando: Haddad e Guilherme Boulos anunciam aliança pela democracia #Haddad13 https://t.co/VnN7It4Yxx
248,Boulos,@leandroruschel Chama o pessoal do Guilherme Boulos....
249,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
250,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
251,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
252,Boulos,"@pleions @Lus071 @VitorNeot @policiafederal @GuilhermeBoulos @17_presidente Boulos, este debilóide invasor FORA DA… https://t.co/tGReuah67B"
253,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
254,Boulos,"Boulos incita militantes na certeza da impunidade.
Kd a justiça brasileira ?
Deve estar na cola do Bolsonaro,só na… https://t.co/LV0AZMNuri"
255,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
256,Boulos,"RT @lcrive: Boulos têm que ser preso. Já deveria estar preso. Covarde, canalha, dá uma de bonzinho diante das câmaras mas é BANDIDO, DELINQ…"
257,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
258,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
259,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
260,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
261,Boulos,"Boulos vc foi incrível nos debates, o último então deu um show de proposta e sabedoria👏👏👏 continua sempre falando a… https://t.co/AeDXb1Uopc"
262,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
263,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
264,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
265,Boulos,"RT @Mestredestra1: PT de Verde e Amarelo
Manuela cristã
Haddad não é mais LuLa
Gente o que ta acontecendo? O que falta?
Jean Willys aparece…"
266,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
267,Boulos,"RT @fernandatanaka_: O Boulos, amigo do Haddad, incitando uma multidão a invadir a casa do Bolsonaro. Que Deus proteja o capitão."
268,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
269,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
270,Boulos,Olha aí o desocupado do Boulos incitando sua corja a violência ...depois a direita é que faz ataques De invasão a p… https://t.co/8yWnK1CgCZ
271,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
272,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
273,Boulos,"@GabrielaNorka @jairbolsonaro Tem gente que só matando mesmo...
Esse verme Boulos tá solto pq??
Um terrorista assum… https://t.co/9BCf8wxPAo"
274,Boulos,RT @detarsobr: Quando a @policiafederal vai prender o @GuilhermeBoulos? o cara está incentivando militantes terroristas invadirem a casa de…
275,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
276,Boulos,"@roxmo @Haddad_Fernando Como diz lá no interior, “é melhor cada cada galinha em seu galinheiro”!
Não se misturem, p… https://t.co/9HiDplzPg3"
277,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
278,Boulos,"Bandidos vagabundos!!! Onde está a imprensa? Onde está a Globo News? Onde está a justiça, o STJ? 
E Bolsonaro é que… https://t.co/S4LiZbuoKn"
279,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
280,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
281,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
282,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
283,Boulos,Boulos arrasta multidão em SP contra Bolsonaro https://t.co/tLUcaucsBk via @YouTube
284,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
285,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
286,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
287,Boulos,"RT @fernandatanaka_: O Boulos, amigo do Haddad, incitando uma multidão a invadir a casa do Bolsonaro. Que Deus proteja o capitão."
288,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
289,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
290,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
291,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
292,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
293,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
294,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
295,Boulos,Querem melar as eleições ...
296,Boulos,@Tatiana04706615 @fernandor159 @Lus071 @policiafederal @GuilhermeBoulos @17_presidente @Clauwild1 @FlavioBolsonaro… https://t.co/gQ6hOZlGwV
297,Boulos,@Lus071 @policiafederal @GuilhermeBoulos @17_presidente ESSE BOULOS.m SÓ FALA MERDA... COMO UMA PESSOA DESSAS TEM C… https://t.co/xy8m3VyzHm
298,Boulos,"tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá u… https://t.co/xMpHifz3Qw"
299,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
300,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
301,Boulos,"O José de Abreu ... enquanto isso Boulos incitando violência. As autoridades e mídia não estão vendo isso? 
https://t.co/SyleU0XZbZ"
302,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
303,Boulos,"RT @fernandatanaka_: O Boulos, amigo do Haddad, incitando uma multidão a invadir a casa do Bolsonaro. Que Deus proteja o capitão."
304,Boulos,"RT @b_zangari: A desculpa de lutar pelo “antifascismo” parece justificar atitudes fascistas, assim como previu Churchill. https://t.co/6uup…"
305,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
306,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
307,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
308,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
309,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
310,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
311,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
312,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
313,Boulos,RT @CorrupcaoMemes: Troque por Boulos e o meme continua https://t.co/dQ9rmWw5XF
314,Boulos,@Lus071 @lobaoeletrico @policiafederal @GuilhermeBoulos @17_presidente Pode vim quente que estamos fervendo!! Boulos
315,Boulos,"(Na entrevista ao JN , onde chamou Mourão de ""Augusto Mourão"" e por DUAS vezes, também deu essa impressão) BOULOS d… https://t.co/6eVxbMYFDH"
316,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
317,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
318,Boulos,RT @silvaniasalomao: Boulos incentivando invasão a casa de @jairbolsonaro ! E querem que acreditemos  em lobos solitários! Só se matilha pe…
319,Boulos,"😲😲😲😲💦
@GuilhermeBoulos 
É VIADO!!!"
320,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
321,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
322,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
323,Boulos,"RT @AnnaMarchezan: Direita: aaaHHH MAS A ESQUERDA QUER INSTAURAR A DITADURA DA VENEZUELA AQUI SOU ANTI-COMUNISTA

esquerda: https://t.co/w8…"
324,Boulos,"RT @Mestredestra1: PT de Verde e Amarelo
Manuela cristã
Haddad não é mais LuLa
Gente o que ta acontecendo? O que falta?
Jean Willys aparece…"
325,Boulos,"RT @Esbaile: Bandidos vagabundos!!! Onde está a imprensa? Onde está a Globo News? Onde está a justiça, o STJ? 
E Bolsonaro é que incita a v…"
326,Boulos,"RT @Mestredestra1: PT de Verde e Amarelo
Manuela cristã
Haddad não é mais LuLa
Gente o que ta acontecendo? O que falta?
Jean Willys aparece…"
327,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
328,Boulos,RT @pauloguedes_17: Do que adianta um carteira de trabalho na mão do Boulos e um livro na mão do Lula? 🤷🏻‍♂️ #BrasilComBolsonaro17 https://…
329,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
330,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
331,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
332,Boulos,"RT @Mestredestra1: PT de Verde e Amarelo
Manuela cristã
Haddad não é mais LuLa
Gente o que ta acontecendo? O que falta?
Jean Willys aparece…"
333,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
334,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
335,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
336,Boulos,Ameaças graves @policiafederal
337,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
338,Boulos,"RT @Esbaile: Bandidos vagabundos!!! Onde está a imprensa? Onde está a Globo News? Onde está a justiça, o STJ? 
E Bolsonaro é que incita a v…"
339,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
340,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
341,Boulos,RT @GabrielaNorka: BOULOS CHAMA VAGABUNDOS PARA INVADIR A CASA DE @jairbolsonaro https://t.co/oJd18whRul
342,Boulos,Imagina se o Bolsonaro convoca seus eleitores pra cometer algum ato de terrorismo como o Boulos fez... Não vi piti… https://t.co/HzVjgJFCd3
343,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
344,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
345,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
346,Boulos,"RT @bslvra: Boulos discursando lembra DEMAIS os discursos de Lula na época do ABC. Além disso, surge como um dos nomes que podem ocupar o e…"
347,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
348,Boulos,"SE TENTAREM , METE BALA NELES..."
349,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
350,Boulos,"@Felippe_Hermes Haddad tava com 28%, agora com o apoio de Boulos ele subiu para 28%. 😂😂😂"
351,Boulos,RT @esquerdanao: Boulos convoca apoiadores para invadir a casa de @jairbolsonaro https://t.co/Ec2hrFOb4X
352,Boulos,"O boulos é tipo o henri cristo com suas pakitas, ele ė desnecessario, mas sua existencia nos faz rir do quanto e es… https://t.co/y4fsIU0QEG"
353,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
354,Boulos,"RT @Mestredestra1: PT de Verde e Amarelo
Manuela cristã
Haddad não é mais LuLa
Gente o que ta acontecendo? O que falta?
Jean Willys aparece…"
355,Boulos,"@natlove_music @maikonkremer Mas essa era jogada, vou votar no Haddad mas tenho consciência q estou jogando o jogo… https://t.co/0oDw31EXIe"
356,Boulos,"Falta quem??

 Boulos, MArina, ...ah..Chico Buarque, Caetano, Gil, eles ""adoram"" PARRRRIS !! https://t.co/sl5tbzVb6w"
357,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
358,Boulos,"RT @choracuica: tá mostrando como fabrica pneu no discovery science. são várias camadas, vários processos, leva de 5 a 7 dias, dá um trabal…"
359,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
360,Boulos,"RT @ElaGabi: O BRASIL QUE EU QUERO:

- Galera do sul/sudeste pede separação do Nordeste.

- A gente separa e manda os pró Bolso pra lá e tr…"
361,Boulos,"RT @manuelkobel: ISSO NÃO É CRIME!
ONDE ESTÃO AS AUTORIDADES NESTE PAÍS?
PARA ALGUNS ESTÚPIDOS VALE TUDO?
BOULOS NA CADEIA! https://t.co/4C…"
362,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
363,Boulos,"RT @Fabi_Moller_: Boulos ""É lamentável que Bolsonaro siga estimulando a violência""...

Mas sou tão canalha q incentivo grupo (MTST) invadir…"
364,Boulos,"Estão no papel deles, COMUNISTA age pela violência! Não ha diálogo com eles!!!
#BolsonaroPresidente17"
365,Boulos,"RT @benebarbosa_mvb: Após a derrota do Boulos até para o Daciolo, um amigo tenta anima-lo e pergunta:
- Vamos sair para tomar alguma coisa?…"
366,Boulos,"RT @GFiuza_Oficial: Na campanha pacifista do PT, o companheiro Boulos conclama à invasão da casa de Bolsonaro - aquele que seu ex-colega de…"
367,Boulos,RT @analisdocsPF: BOULOS QUER INVADIR A CASA DE BOLSONARO. ESSE ATÉ ONTEM QUERIA SER PRESIDENTE DA REPÚBLICA. @jairbolsonaro BOULOS TEM QUE…
