,candidato,text
40,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
41,Alckmin,"RT @marcosmitri: Haddad está enfrentado sozinho o nazifascismo,

Ciro, Alckmin, Marina, Meirelles, Fernando Henrique, José Serra, todos aba…"
42,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
43,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
44,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
45,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
46,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
47,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
48,Alckmin,"RT @allantercalivre: Na roda de amigos, quando faltar piada, solta essa: Marketeiro de Alckmin agora está trabalhando pro Haddad."
49,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
50,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
51,Alckmin,RT @joicehasselmann: Só se for por cima do meu cadáver! Essa tucanada velha já era https://t.co/NS20ZkLW7V
52,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
53,Alckmin,RT @analisdocsPF: Há 2 meses Doria chamou Bolsonaro de fascista e hoje foi ao Rio sem avisá-lo. Não foi recebido. até agora. Marcio França…
54,Alckmin,"RT @lucasberti: Até o Alckmin comparou essa aposta cega em militarista à escalada do chavismo. O que candidato do PSL respondeu? 

""O probl…"
55,Alckmin,"RT @brunohustler: Eu votaria no Amoedo,  no Alckmin, no Daciolo, no Meirelles,  no Álvaro Dias ou em qualquer outro contra o Bolsonaro.

Us…"
56,Alckmin,"RT @andreazzaeditor: Primeiro filmete de Haddad no segundo turno, fraquíssimo, é expressão de desespero eleitoral. Para quem estão falando?…"
57,Alckmin,"RT @JoHnNy_RoCk1: Outro ""efeito Bolsonaro""
Recebeu apoio da bancada ruralista, da Igreja Universal, da Assembleia de Deus, do pastor Silas…"
58,Alckmin,@avlispriscila Aqui em SP eu serei obrigado a votar no vice do Alckmin...
59,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
60,Alckmin,@avlispriscila Aqui em SP eu serei obrigado a votar no vice do Alckmin...
61,Alckmin,"RT @lsentoes: Se não sabe nem que o PSDB é de esquerda, imagina se sabe o que é fascismo... https://t.co/4c1wMVHKb8"
62,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
63,Alckmin,"@jdoriajr @jairbolsonaro @joicehasselmann Candidato, espero que você seja eleito em SP. Mas, depois, desligue-se do… https://t.co/m9GuKmiCf5"
64,Alckmin,@JornalOGlobo Será q eles pagaram alguém pra fazer aquele programa horrível? Foi o msm do Alckmin?  É  mto ruim. O de bolso deu de 10 a 0...
65,Alckmin,Pegou o marqueteiro do Alckmin.
66,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
67,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
68,Alckmin,"RT @RevistaISTOE: O voo kamikaze de Alckmin que afundou levando junto o PSDB inteiro

Naufrágio anunciado da candidatura tucana, após suces…"
69,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
70,Alckmin,"RT @marcosmitri: Haddad está enfrentado sozinho o nazifascismo,

Ciro, Alckmin, Marina, Meirelles, Fernando Henrique, José Serra, todos aba…"
71,Alckmin,"RT @allantercalivre: Na roda de amigos, quando faltar piada, solta essa: Marketeiro de Alckmin agora está trabalhando pro Haddad."
72,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
73,Alckmin,Só burro achou q @MarinaSilva  @cirogomes @geraldoalckmin @meirelles @FHC @joseserra_ estariam do lado do povo. Nun… https://t.co/xMQXR2V4rU
74,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
75,Alckmin,"RT @itsnotricardo: Lista atualizada de ""COMUNISTAS"":

NY Times
Economist
Le Monde
Alemanha
Geraldo Alckmin
ONU
Bill Clinton
Madonna
Cher
Di…"
76,Alckmin,"RT @ronaldrios: Odiar o Bolsonaro mas votar branco porque ""PT de novo jamais"" e aí ficar TORCENDO pra não dar Bolso é VIVER NUM UNIVERSO QU…"
77,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
78,Alckmin,"RT @marcosmitri: Haddad está enfrentado sozinho o nazifascismo,

Ciro, Alckmin, Marina, Meirelles, Fernando Henrique, José Serra, todos aba…"
79,Alckmin,"RT @marcosmitri: Haddad está enfrentado sozinho o nazifascismo,

Ciro, Alckmin, Marina, Meirelles, Fernando Henrique, José Serra, todos aba…"
80,Alckmin,"RT @lucasberti: Até o Alckmin comparou essa aposta cega em militarista à escalada do chavismo. O que candidato do PSL respondeu? 

""O probl…"
81,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
82,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
83,Alckmin,"Imagina a alegria, o nosso estado de sanidade mental no momento, se o segundo turno fosse disputado entre Ciro Gome… https://t.co/DWOhmXxTLu"
84,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
85,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
86,Alckmin,"RT @aassibarreto: 2002 - Serra era fascista.
2006 - Alckmin era fascista.
2010 - Serra era fascista.
2014 - Aécio era fascista.
2018 - Bols…"
87,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
88,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
89,Alckmin,"RT @DeputadoFederal: O mundo dá voltas. A atriz Regina Duarte, que votou no Collor, FHC, Serra, Alckmin e Aécio (até aqui ok, dentro da dem…"
90,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
91,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
92,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
93,Alckmin,"RT @CorrupcaoMemes: Quem é você no role?

Lula: não vai porque está preso em casa

Bolsonaro: só vai pra arrumar briga e volta quase morto…"
94,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
95,Alckmin,José de Abreu muito sensato.
96,Alckmin,"RT @CorrupcaoMemes: Quem é você no role?

Lula: não vai porque está preso em casa

Bolsonaro: só vai pra arrumar briga e volta quase morto…"
97,Alckmin,"RT @anaamelialemos: Será uma ameaça à democracia e, especialmente, à Lava Jato! Por essas razões, seguirei a decisão do PP/RS, apoiando no…"
98,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
99,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
100,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
101,Alckmin,"@UOL @blogdojosias Agora, me diz: Um sujeito que trai seu eleitor, descumprindo a promessa de permanecer no cargo d… https://t.co/b9zdiFGAB8"
102,Alckmin,O Doria é o irmão q quer atenção do pai mas faz cagada toda semana
103,Alckmin,"@jdoriajr @jairbolsonaro @joicehasselmann Candidato, espero que você seja eleito em SP, mas, depois, mude de partid… https://t.co/d6YzP6nVdb"
104,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
105,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
106,Alckmin,"RT @marcosmitri: Haddad está enfrentado sozinho o nazifascismo,

Ciro, Alckmin, Marina, Meirelles, Fernando Henrique, José Serra, todos aba…"
107,Alckmin,"@jdoriajr @jairbolsonaro @joicehasselmann Eu testemunhei o tempo todo que Geraldo Alckmin te usou de trampolim, e n… https://t.co/7t0KVAFLEy"
108,Alckmin,"RT @DeputadoFederal: O mundo dá voltas. A atriz Regina Duarte, que votou no Collor, FHC, Serra, Alckmin e Aécio (até aqui ok, dentro da dem…"
109,Alckmin,"RT @gerdulino: São Paulo é tão tucanistao que o segundo turno para governador será entre João Doria (PSDB) que é apadrinhado do Alckmin.
E…"
110,Alckmin,RT @flaviohumanas: Kkkkkkkkkkkkjkkjkjj os cara come merda e não mastiga direito https://t.co/ur0fnA7dtx
111,Alckmin,"RT @DeputadoFederal: O mundo dá voltas. A atriz Regina Duarte, que votou no Collor, FHC, Serra, Alckmin e Aécio (até aqui ok, dentro da dem…"
112,Alckmin,RT @flaviohumanas: Kkkkkkkkkkkkjkkjkjj os cara come merda e não mastiga direito https://t.co/ur0fnA7dtx
